CustomerID,Churn,Tenure,CityTier,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,LifetimeValue,PreferredLoginDevice_Computer,PreferredLoginDevice_Mobile Phone,PreferredPaymentMode_Cash On Delivery,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_Unified Payment Interface,Gender_Female,Gender_Male,PreferedOrderCat_Fashion,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Cluster
50192,0,22,1,6,2,4,3,8,1,12,1,3,7,240,794,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
50193,1,15,1,14,2,4,4,3,0,15,7,7,7,149,1575,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
50194,0,0,1,15,2,3,4,2,1,12,0,1,2,125,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
50195,0,5,3,14,3,4,4,2,1,11,6,11,9,152,605,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
50196,0,0,3,8,3,3,3,2,1,11,1,1,4,145,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
50197,0,4,3,13,3,3,2,5,0,12,0,1,7,175,48,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
50198,0,5,1,8,3,2,2,8,0,16,1,1,7,151,80,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
50199,1,0,1,8,2,5,2,6,1,13,2,2,2,135,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
50200,0,3,1,34,3,3,2,2,0,13,0,1,9,158,39,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
50201,0,4,1,13,2,4,3,2,0,24,3,8,9,189,768,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
50202,0,12,1,5,2,4,2,2,0,15,9,13,3,293,2450,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
50203,1,2,3,9,2,3,3,5,1,18,1,1,0,152,36,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
50204,0,6,3,16,2,4,2,4,0,14,1,1,1,147,84,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
50205,0,20,1,11,2,3,3,5,0,11,1,1,1,283,220,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
50206,0,16,1,16,2,4,3,2,0,11,0,1,0,153,176,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
50207,0,0,3,6,3,3,4,1,1,13,0,1,4,163,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
50208,0,27,1,26,2,3,3,4,0,12,1,1,3,149,324,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
50209,0,16,1,13,2,3,5,9,0,16,1,1,0,200,256,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
50210,0,18,1,14,3,3,2,10,0,14,7,9,8,137,2268,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
50211,0,13,3,6,2,5,2,3,1,22,1,1,2,175,286,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
50212,1,10,1,14,3,5,5,2,1,11,1,1,7,121,112,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
50213,0,2,1,15,1,4,2,1,0,17,2,2,2,140,68,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
50214,0,3,3,11,1,4,3,2,0,13,0,1,2,161,39,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
50215,0,0,3,14,2,3,4,2,0,18,0,1,7,162,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
50216,0,10,1,11,3,3,2,8,0,16,0,1,4,163,160,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
50217,0,11,1,21,3,4,2,1,1,14,1,2,4,215,308,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
50218,0,4,1,13,2,3,2,2,1,14,2,4,10,171,224,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
50219,0,2,3,16,2,4,4,2,1,14,0,1,7,183,28,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
50220,0,8,1,11,3,3,4,1,0,13,0,1,13,181,104,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
50221,0,0,1,32,2,3,2,2,0,12,1,1,2,129,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
50222,0,14,1,12,3,4,4,7,1,15,1,1,2,160,210,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
50223,0,20,3,10,2,3,3,4,0,19,0,1,0,130,380,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
50224,0,15,1,29,2,3,2,3,0,14,0,3,0,260,631,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
50225,0,2,3,8,3,3,3,2,0,14,1,1,2,146,28,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
50226,0,15,2,8,2,3,3,1,1,11,1,1,0,127,165,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
50227,0,5,1,15,3,3,4,2,0,13,0,1,7,124,65,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
50228,0,21,3,35,3,3,3,4,0,21,0,1,4,225,441,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
50229,0,10,1,12,2,2,5,5,1,13,2,6,7,160,780,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
50230,0,3,3,31,2,3,3,8,1,12,1,2,2,147,72,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
50231,0,0,3,6,2,3,3,2,0,17,2,7,7,153,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
50232,0,15,1,8,3,4,2,4,0,23,0,1,0,168,345,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
50233,1,10,3,6,2,4,4,2,1,11,1,1,2,122,112,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
50234,0,9,3,6,2,3,2,5,0,15,1,1,0,167,135,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
50235,0,9,3,9,2,4,2,5,0,11,0,1,12,197,99,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
50236,0,30,1,6,2,3,3,3,0,11,1,1,2,168,330,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
50237,0,10,1,16,2,2,3,4,1,13,0,1,7,122,132,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
50238,0,0,3,15,2,3,2,2,0,24,0,2,2,126,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
50239,1,0,3,11,2,3,3,2,1,13,1,1,0,129,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
50240,0,10,1,16,3,3,5,7,0,20,1,1,3,135,200,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
50241,0,19,1,13,1,3,3,3,0,14,0,1,0,153,266,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
50242,1,4,3,10,2,3,4,2,0,18,7,7,7,194,504,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
50243,0,23,1,16,3,4,2,7,0,15,0,1,3,205,345,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
50244,1,3,3,28,3,4,3,3,1,12,1,1,0,164,36,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
50245,0,4,1,15,2,4,4,1,1,16,1,2,2,127,128,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
50246,1,0,3,18,2,2,4,2,0,15,0,1,0,127,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
50247,0,10,1,29,2,3,2,10,0,16,1,1,2,122,163,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
50248,0,8,1,15,3,4,4,10,0,19,1,1,0,165,152,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
50249,0,0,1,6,2,3,4,2,0,11,0,1,4,138,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
50250,0,1,3,15,3,3,2,2,0,16,1,1,7,153,16,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
50251,0,22,1,13,2,4,3,9,0,24,1,1,0,145,528,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
50252,0,24,3,20,2,3,2,5,0,11,0,1,7,149,264,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
50253,0,9,1,15,3,3,3,5,0,13,1,2,2,125,234,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
50254,1,0,3,25,3,2,2,9,1,13,1,1,4,153,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
50255,0,28,1,8,3,3,2,3,1,13,1,1,2,267,364,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
50256,0,0,3,16,3,3,3,2,1,12,0,1,3,143,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
50257,0,3,3,15,3,3,4,2,0,18,1,1,0,125,54,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
50258,1,0,1,9,2,3,5,1,0,22,0,1,4,131,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
50259,0,10,1,17,2,3,4,2,0,13,1,1,2,122,132,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
50260,0,9,3,8,3,4,3,2,0,13,9,9,0,176,1053,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
50261,1,10,1,10,2,3,2,19,1,23,1,1,0,123,234,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
50262,0,10,1,20,2,3,5,2,0,12,3,12,17,130,1440,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
50263,0,13,3,8,2,3,4,8,0,12,0,1,3,157,156,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
50264,0,15,1,15,3,3,5,4,0,16,1,1,2,126,240,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
50265,0,10,1,16,2,3,4,3,1,12,0,1,1,142,120,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
50266,0,16,1,18,2,4,4,2,0,11,0,3,9,243,529,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
50267,0,13,1,8,3,4,3,7,0,22,1,1,0,134,286,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
50268,0,27,1,11,2,3,5,5,0,15,1,1,2,294,424,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
50269,0,7,3,10,3,3,3,10,0,15,1,1,2,165,105,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
50270,0,4,1,13,2,3,5,2,0,12,3,3,12,143,144,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
50271,0,10,1,27,3,3,2,8,0,20,0,1,2,123,203,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
50272,0,16,1,14,3,3,3,5,1,14,0,1,2,145,224,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
50273,0,0,3,10,2,4,2,2,1,11,0,1,3,145,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
50274,0,10,1,31,3,3,3,4,1,15,3,10,7,144,1500,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
50275,0,10,1,6,3,4,5,2,0,12,0,3,2,122,366,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
50276,0,12,1,6,2,3,3,2,1,14,0,1,6,292,168,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
50277,0,29,3,12,2,2,5,10,0,11,2,3,7,232,959,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
50278,0,3,3,18,2,3,3,1,0,11,3,4,4,166,132,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
50279,0,14,3,6,2,2,5,2,0,16,1,1,7,184,224,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
50280,0,1,1,23,3,3,5,2,0,12,0,1,8,146,12,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
50281,1,0,1,9,3,3,5,6,0,13,1,1,2,140,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
50282,0,25,1,9,2,4,3,3,1,14,0,1,4,180,350,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
50283,0,18,1,15,3,3,2,4,0,21,1,1,2,127,378,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
50284,0,25,1,10,1,3,2,3,0,13,1,1,4,266,325,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
50285,0,15,1,35,3,3,3,3,0,11,1,1,2,146,165,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
50286,0,3,1,8,2,5,2,3,0,20,0,1,2,161,60,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
50287,0,30,1,13,2,3,5,6,0,15,0,11,10,296,5183,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2
50288,0,19,1,24,2,3,3,3,0,14,0,1,8,148,266,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
50289,0,15,1,34,2,4,2,1,0,11,0,1,4,145,165,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
50290,1,0,3,6,3,3,4,2,1,16,1,1,4,132,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
50291,1,0,3,15,2,5,3,1,0,16,1,1,0,124,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
50292,0,10,1,8,2,3,2,2,1,23,1,1,0,117,234,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
50293,0,13,3,8,3,3,3,1,0,14,1,1,12,280,182,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
50294,0,0,1,29,2,3,2,2,0,22,1,1,2,129,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
50295,0,10,1,9,2,3,2,5,0,15,0,1,4,121,152,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
50296,0,2,1,9,3,4,3,2,0,18,1,1,4,219,36,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
50297,1,0,1,15,3,4,4,6,0,16,0,1,1,125,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
50298,1,0,2,15,2,4,2,2,0,12,1,1,0,126,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
50299,0,3,3,28,3,3,5,1,0,11,2,7,8,184,231,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
50300,0,30,3,35,2,4,2,4,0,12,0,3,0,241,1082,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
50301,0,23,1,35,2,4,3,1,0,15,1,15,7,270,5175,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,2
50302,0,3,1,15,2,3,2,1,0,14,5,6,7,126,252,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
50303,0,30,3,34,3,4,5,5,0,19,13,13,11,203,7410,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,2
50304,0,20,1,8,3,3,2,6,0,13,0,1,4,151,260,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
50305,0,19,1,8,2,3,3,7,0,13,1,1,1,279,247,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
50306,0,8,1,28,2,5,3,1,0,15,2,4,3,142,480,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
50307,0,27,1,14,2,3,3,8,0,11,1,1,0,138,297,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
50308,0,7,1,8,2,4,3,4,0,12,5,5,7,128,420,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
50309,0,19,3,16,3,4,2,3,1,19,1,1,2,191,361,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
50310,0,4,1,15,2,3,4,2,0,25,1,1,8,206,100,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
50311,1,0,1,21,2,3,3,8,1,12,0,3,7,236,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
50312,1,0,1,16,2,5,2,8,0,13,0,1,3,134,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
50313,0,3,3,13,2,3,4,1,0,14,1,1,2,130,42,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
50314,0,8,1,22,3,3,3,5,1,12,0,1,0,176,96,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
50315,1,0,1,26,3,3,3,4,0,12,1,1,0,198,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
50316,1,0,2,29,2,3,5,10,1,15,1,1,2,200,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
50317,0,10,1,11,3,3,3,5,0,17,2,2,0,121,346,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
50318,0,9,3,16,2,3,2,2,0,14,1,9,7,200,1134,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
50319,1,0,1,10,2,4,3,6,0,16,1,1,2,139,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
50320,0,21,3,8,2,3,2,3,0,14,4,6,7,141,1764,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
50321,0,28,3,24,2,3,4,4,0,23,1,7,7,268,4508,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,2
50322,0,14,3,16,2,3,2,8,0,14,0,1,10,162,196,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
50323,0,8,3,6,2,3,3,10,0,11,3,6,9,147,528,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
50324,0,13,1,12,3,3,3,8,0,15,4,3,13,232,586,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
50325,0,12,1,14,2,3,3,2,0,11,0,1,7,138,132,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
50326,0,4,3,8,3,3,2,5,1,13,1,1,5,166,52,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
50327,0,15,1,30,2,3,5,2,1,21,4,5,8,174,1575,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
50328,0,18,3,8,3,3,4,1,0,19,3,3,7,148,1026,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
50329,1,0,2,23,2,3,3,1,1,11,0,1,0,127,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
50330,0,2,1,25,2,3,2,5,0,12,0,1,2,143,24,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
50331,0,6,1,6,3,2,3,5,0,19,1,1,5,262,114,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
50332,0,0,3,13,2,4,2,10,0,21,1,1,4,216,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
50333,1,10,3,11,3,3,4,2,1,14,1,1,0,119,142,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
50334,0,13,3,34,2,5,5,4,0,15,1,1,4,209,195,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
50335,0,14,1,8,3,4,3,3,1,17,0,1,7,168,238,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
50336,0,0,3,35,2,3,3,6,0,12,1,1,0,143,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
50337,0,8,3,6,3,3,3,2,0,16,0,1,3,149,128,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
50338,0,7,3,27,3,2,2,2,0,12,5,5,7,153,420,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
50339,1,0,1,15,3,5,2,2,1,18,1,1,0,123,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
50340,0,10,1,6,2,3,2,5,0,17,1,1,2,175,170,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
50341,0,19,1,24,2,3,3,6,0,11,1,1,2,205,209,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
50342,0,14,3,8,3,3,5,8,0,16,1,11,8,266,2464,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
50343,0,10,3,15,3,3,4,2,0,13,6,7,7,188,910,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
50344,0,25,1,12,3,3,5,4,1,12,2,6,9,156,1800,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
50345,1,0,3,17,2,2,3,9,0,12,1,1,2,147,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
50346,0,0,3,15,2,3,2,1,0,13,0,2,1,124,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
50347,0,11,1,16,3,3,3,4,0,19,1,1,0,198,209,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
50348,0,10,1,6,3,3,4,7,0,12,3,4,3,164,480,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
50349,0,22,1,24,2,4,3,2,1,15,0,1,9,295,345,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
50350,0,0,1,29,2,2,2,2,1,11,0,1,4,127,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
50351,0,0,3,34,3,3,4,2,0,20,1,1,4,163,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
50352,0,10,1,23,3,4,4,2,0,21,1,1,0,121,213,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
50353,0,23,2,9,2,3,4,2,0,11,1,10,7,282,2530,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
50354,0,10,3,19,2,3,3,2,0,11,1,1,6,121,112,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
50355,1,0,1,13,2,3,3,2,1,16,0,1,2,129,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
50356,1,10,3,18,3,4,5,2,0,18,1,1,0,120,183,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
50357,0,7,1,6,2,4,2,2,1,13,0,1,3,136,91,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
50358,1,0,3,19,2,3,5,3,0,17,0,1,2,142,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
50359,0,8,1,31,2,4,2,5,0,14,0,1,2,137,112,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
50360,0,4,3,12,3,2,2,5,0,22,3,5,7,155,440,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
50361,0,10,1,12,3,4,3,1,0,12,1,1,3,122,122,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
50362,0,10,3,8,3,3,3,5,1,11,0,1,0,196,110,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
50363,0,0,1,6,2,4,4,2,0,13,1,1,0,128,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
50364,0,15,1,8,2,3,2,2,0,13,2,2,2,141,390,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
50365,0,16,1,12,2,4,2,5,1,14,1,1,0,266,224,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
50366,0,11,1,15,2,3,5,4,0,17,1,1,0,126,187,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
50367,0,16,1,15,3,3,3,4,1,13,2,4,7,157,832,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
50368,0,21,1,6,2,4,5,8,0,11,0,3,2,254,694,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
50369,0,17,2,6,2,4,3,5,0,11,1,1,2,160,187,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
50370,0,7,3,15,2,3,3,2,1,18,1,1,6,126,126,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
50371,1,0,3,8,2,3,5,1,0,11,0,1,2,130,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
50372,0,0,3,28,2,3,3,2,0,11,1,1,2,134,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
50373,0,17,1,9,2,3,2,5,1,15,1,1,1,295,267,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
50374,0,0,1,12,2,3,3,1,0,20,2,2,2,128,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
50375,0,6,3,14,2,3,3,1,0,12,1,1,2,171,72,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
50376,0,5,1,15,3,3,2,2,1,12,1,1,5,163,60,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
50377,0,10,1,9,3,3,3,2,0,20,1,1,0,121,203,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
50378,0,26,3,6,2,3,5,8,0,20,6,8,10,184,4160,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,2
50379,0,7,1,6,2,3,2,2,0,12,6,8,8,127,672,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
50380,1,8,3,32,3,3,5,3,0,14,0,1,0,143,112,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
50381,0,0,1,12,3,3,2,2,1,13,0,1,2,127,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
50382,0,10,1,9,2,3,3,2,0,15,6,7,8,194,1050,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0
50383,0,2,3,9,3,3,3,2,0,14,0,1,2,156,28,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
50384,0,8,1,12,2,5,2,2,0,13,11,11,8,166,1144,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
50385,0,6,1,12,1,3,2,4,0,23,4,4,7,177,552,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
50386,0,27,2,25,2,3,4,3,0,15,3,7,1,207,2835,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
50387,0,9,1,15,2,4,4,3,1,11,1,1,2,188,99,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
